yyyymm,permno,actual_ret,predicted_ret,decile
200608,10078,0.147126,0.025793778227611204,8
200610,10078,0.09697,0.029315190452412973,7
200611,10078,-0.001842,0.015050018645753602,6
200701,10078,0.225092,0.07222778503440487,10
200702,10078,-0.076807,0.0029022956119692843,6
200704,10078,-0.131448,-0.0662979759863073,1
200705,10078,-0.022969,-0.0034167173108948902,2
200707,10078,-0.030418,-0.0043984268675325905,3
200708,10078,0.05098,-0.02025403962319767,1
200710,10078,0.016014,0.019029077017841872,6
200711,10078,-0.090193,0.23508432803714352,10
200712,10078,-0.127527,0.007500511171885255,6
200801,10078,-0.034749,0.030864115923260257,9
200802,10078,-0.062857,-0.006801786588706857,5
200803,10078,-0.053049,-0.00483825963267153,3
200804,10078,0.008371,-0.015414515566858564,2
200806,10078,-0.159846,-0.019677377823730503,4
200807,10078,-0.022978,-0.009312678199052484,3
200809,10078,-0.155556,-0.045225293184912134,1
200810,10078,-0.394737,-0.04120660573403427,1
200812,10078,0.205047,-0.0354163670952992,3
200903,10078,0.564103,0.17862249931335938,10
200904,10078,0.251366,0.06467930626992768,10
200906,10078,0.024444,-0.021686180138095347,4
200907,10078,-0.005423,-0.005036569377863864,6
200908,10078,0.011996,-0.002107080865166178,5
200909,10078,-0.020474,-0.0015574739746312327,4
200911,10078,0.040342,0.04378073647847926,10
200912,10078,0.101058,0.11732074744792256,10
198604,10104,0.197605,0.05802611383107063,9
198606,10104,0.037234,0.04278696744944661,9
198607,10104,-0.364103,-0.06583244898848757,1
198609,10104,-0.136364,-0.028809196821084817,2
198610,10104,0.263158,0.05317682994586569,10
198612,10104,-0.034884,0.0226811890821385,8
198703,10104,0.142857,-0.022046394999459887,3
198704,10104,0.068182,-0.018537126764999197,3
198706,10104,-0.183486,-0.0010544885040091054,5
198707,10104,0.022472,0.007500960452839368,6
198708,10104,0.175824,-0.0032234668165834713,3
198709,10104,0.214953,-0.005523336384010554,4
198711,10104,-0.13,-0.019827143234977487,6
198712,10104,0.333333,-0.005498209784669121,7
198802,10104,0.080357,-0.05164546257476322,1
198803,10104,0.07438,-0.06432518496133502,1
198805,10104,0.0,-0.03677596050727306,2
198806,10104,0.179104,-0.03416008341399527,1
198808,10104,-0.026316,-0.028048993151501767,2
198809,10104,0.087838,-0.025038508191674597,2
198810,10104,-0.217391,-0.038217015412092666,1
198811,10104,0.095238,-0.016356107888845037,2
198901,10104,0.211538,0.0392562410032936,8
198902,10104,-0.047619,0.03296282889886362,9
198903,10104,0.072222,0.0447904336497935,9
198905,10104,0.051724,0.035651469015704235,7
198906,10104,-0.02459,0.029204940569887358,7
198907,10104,0.033613,-0.025512987700466064,1
198908,10104,0.219512,-0.019148091873979475,2
198910,10104,-0.015873,-0.007250073825603478,3
198911,10104,0.032258,-0.010534279424577131,2
199001,10104,-0.080214,-0.023352887151315643,2
199002,10104,0.040698,0.0038274786966059644,5
199004,10104,-0.15894,-0.05250462946518979,1
199005,10104,0.244094,-0.0016016255101206018,3
199007,10104,-0.27027,-0.03844626274142259,1
199008,10104,-0.311111,-0.03691315757073629,1
199010,10104,-0.173077,-0.04278887719668761,1
199011,10104,0.465116,-0.023809200549218534,2
199012,10104,0.0,-0.02453501596617334,2
199101,10104,0.142857,-0.04107943367746539,1
199102,10104,0.0,-0.03908510159149914,1
199104,10104,0.027778,0.011118650400250266,4
199105,10104,-0.189189,-0.02763100311920243,1
199107,10104,0.073529,-0.01988505835423848,1
199109,10104,0.188889,0.12517122288215388,10
199110,10104,0.17757,0.059992313163200355,10
199112,10104,0.074074,-0.011266677786287704,1
199201,10104,0.275862,0.07694211143217476,10
199203,10104,-0.325,-0.030218050559316558,1
199204,10104,0.027778,0.0012067735075966283,4
199206,10104,0.02521,0.03453802296832653,9
199207,10104,0.221311,0.07072160873662886,10
199208,10104,-0.060403,0.002645609224463049,5
199209,10104,0.142857,0.03476366363719416,9
199211,10104,0.0,0.02550557659206762,7
199212,10104,0.275281,0.19582288638037854,10
199303,10104,0.122137,0.04754800358321962,10
199304,10104,-0.030612,0.003909419297301846,5
199306,10104,0.179641,0.041205054931923744,10
199308,10104,0.022333,-0.0026101035031749547,3
199309,10104,0.191748,0.040561739525392396,9
199311,10104,0.067511,-0.03344054652243887,1
199312,10104,-0.090909,-0.07636555576099459,1
199401,10104,0.117391,-0.04062146434913951,1
199402,10104,0.027237,-0.03335727081776387,1
199403,10104,-0.026515,-0.015147368600620097,3
199405,10104,0.146444,-0.019813920119773985,2
199406,10104,0.094891,-0.01940433664546053,3
199408,10104,0.116013,0.012638369419741766,6
199409,10104,0.007321,-0.006728947222062339,3
199410,10104,0.069767,0.000161267317818993,4
199411,10104,-0.103261,-0.0020634229529485756,5
199501,10104,-0.033994,0.026781785080420943,7
199502,10104,0.104106,-0.008581992553034424,3
199503,10104,-0.003984,-0.01935545728171197,2
199505,10104,0.139344,0.025208509987371536,7
199506,10104,0.111511,0.0014549221351621774,2
199507,10104,0.084142,0.015403677004536678,4
199508,10104,-0.041791,0.004065213723998869,2
199510,10104,0.136808,0.029953827739738953,7
199511,10104,0.040115,0.030178027188596482,7
199601,10104,0.126844,0.024613116683743524,6
199602,10104,0.089005,0.032133453969643365,8
199604,10104,0.074271,-0.021496456351955726,1
199605,10104,-0.018519,-0.037748189483047964,1
199607,10104,-0.007924,0.0013335545008540586,5
199609,10104,0.207447,0.04568182518074038,9
199610,10104,-0.005874,0.0050244103878404976,4
199612,10104,-0.147959,-0.0042143369293417806,3
199701,10104,-0.068862,0.002995001072610497,3
199702,10104,0.009646,0.004883848228514474,3
199703,10104,-0.017516,0.04367532210882135,10
199704,10104,0.030794,0.01791585486667745,6
199706,10104,0.080429,0.019592266186950966,6
199707,10104,0.080645,0.02230168661531827,5
199709,10104,-0.044262,-0.053167538428202224,1
199710,10104,-0.01801,0.01206059004867176,6
199712,10104,-0.330206,-0.12221733984861144,1
199803,10104,0.281726,-0.005408202606645074,3
199804,10104,-0.180198,-0.03599847041841111,1
199806,10104,0.039683,-0.017121495220088233,3
199807,10104,0.07888,-0.027410170559990014,3
199808,10104,-0.247642,-0.04080070066916789,3
199809,10104,0.460815,0.048099701156970556,10
199811,10104,0.158562,0.03167538788895491,9
199812,10104,0.259124,0.06257335419536714,9
199903,10104,-0.291946,-0.08748247671858378,1
199904,10104,0.026066,-0.02435910338516487,2
199906,10104,0.496222,0.09254272159290597,10
199908,10104,-0.041051,-0.0009386228036194393,5
199909,10104,0.246575,-0.002752251217495518,5
199911,10104,0.425756,0.06057057208916181,10
199912,10104,0.652535,0.12698166805132277,10
200001,10104,-0.108477,-0.027727480424163915,2
200002,10104,0.486393,0.029257276392896717,9
200003,10104,0.051347,0.014650150822623019,6
200005,10104,-0.10086,-0.0028026786359044613,4
200006,10104,0.169565,-0.0005418633546965725,5
200007,10104,-0.105576,-0.028212060799889933,2
200008,10104,0.209476,-0.0015356107104471444,4
200010,10104,-0.161905,-0.03613351717419255,2
200011,10104,-0.19697,-0.023778361072149944,4
200101,10104,0.002151,-0.012210943723653604,3
200102,10104,-0.347639,-0.055143143417533104,2
200104,10104,0.078772,-0.050684403961530566,1
200105,10104,-0.053218,-0.05080748217456003,1
200107,10104,-0.048421,-0.054386046221596505,2
200108,10104,-0.324668,-0.07355403282809711,1
200110,10104,0.077901,-0.06985990352655212,1
200111,10104,0.034661,-0.06556471638366983,1
200112,10104,-0.015681,0.016071510299104953,7
200201,10104,0.249819,-0.014208783407780937,3
200202,10104,-0.03708,-0.025105713238414314,2
200204,10104,-0.215625,-0.019801348140455807,2
200205,10104,-0.211155,-0.027111573542902934,2
200207,10104,0.056917,-0.015495634797526282,3
200209,10104,-0.180396,-0.0359790587633867,3
