yyyymm,permno,actual_ret,predicted_ret,decile
199011,10104,0.465116,-0.10035159581528716,1
199012,10104,0.0,-0.09684626704013892,1
199101,10104,0.142857,-0.12335189671905572,1
199102,10104,0.0,-0.13005538923186616,1
199104,10104,0.027778,-0.06844916024091002,1
199105,10104,-0.189189,-0.11904833025673262,1
199107,10104,0.073529,-0.08745686809530005,1
199109,10104,0.188889,0.029853170145206397,10
199110,10104,0.17757,-0.03360863218596118,2
199112,10104,0.074074,-0.12488173985674278,1
199201,10104,0.275862,-0.021275740642867816,4
199203,10104,-0.325,-0.08641469443499833,1
199204,10104,0.027778,-0.058294436751563185,1
199206,10104,0.02521,-0.05231876343716365,2
199207,10104,0.221311,0.030877835588402604,9
199208,10104,-0.060403,-0.07856079769318637,1
199209,10104,0.142857,-0.028583966801904427,5
199211,10104,0.0,-0.06543145711901296,1
199212,10104,0.275281,0.1855847361253654,10
199303,10104,0.122137,-0.023176265496049023,4
199304,10104,-0.030612,-0.0777911121929408,2
199306,10104,0.179641,-0.07330233415735807,2
199308,10104,0.022333,-0.08689170849818824,1
199309,10104,0.191748,-0.042152606803677675,3
199311,10104,0.067511,-0.0550652489015282,2
199312,10104,-0.090909,-0.1043853431494066,1
199401,10104,0.117391,-0.06756925790617756,1
199402,10104,0.027237,-0.08911088603658596,1
199403,10104,-0.026515,-0.04824728778658171,3
199405,10104,0.146444,-0.06941246005291116,2
199406,10104,0.094891,-0.11021312153898585,1
199408,10104,0.116013,-0.04328525349200471,3
199409,10104,0.007321,-0.08804141936732322,1
199410,10104,0.069767,-0.06914986240146434,2
199411,10104,-0.103261,-0.05363181072802802,2
199501,10104,-0.033994,-0.045171330480042605,3
199502,10104,0.104106,-0.08820973169762672,2
199503,10104,-0.003984,-0.08883440266215922,2
199505,10104,0.139344,-0.03390125718003208,4
199506,10104,0.111511,-0.11148102335437385,1
199507,10104,0.084142,-0.07974595721177298,2
199508,10104,-0.041791,-0.07657507100087935,2
199510,10104,0.136808,-0.03918600400760902,3
199511,10104,0.040115,-0.051108442062472226,2
199601,10104,0.126844,-0.07234939876943783,2
199602,10104,0.089005,-0.08384827875632163,2
199604,10104,0.074271,-0.10955483688429829,1
199605,10104,-0.018519,-0.12403272357777101,1
199607,10104,-0.007924,-0.08782889051229344,2
199609,10104,0.207447,-0.0458116789138099,4
199610,10104,-0.005874,-0.09640186841951487,1
199612,10104,-0.147959,-0.10098104214444893,1
