yyyymm,permno,actual_ret,predicted_ret,decile
200403,10104,-0.067599,-11.916102921893913,1
200404,10104,-0.0625,-11.63520046778018,1
200406,10104,0.046491,-11.994475849848687,1
200408,10104,-0.05138,-11.470055496588833,1
200409,10104,0.131394,-11.587082757700104,1
200411,10104,0.006319,-11.979593334832447,1
200412,10104,0.076923,-12.063186996624319,1
200501,10104,0.003644,-12.313754878752102,1
200502,10104,-0.05955,-12.343474373658706,1
200503,10104,-0.036293,-12.293881662700642,1
200505,10104,0.107266,-11.266710757473646,1
200506,10104,0.03125,-10.948732489241134,1
200508,10104,-0.042741,-10.835704128836975,1
200509,10104,-0.04542,-11.10094742526246,1
200510,10104,0.022581,-10.778072832682245,1
200511,10104,-0.006309,-10.872999849875352,1
200601,10104,0.029484,-11.210388009138756,1
200602,10104,-0.011933,-11.251987248757404,1
200603,10104,0.102254,-12.11072217477671,1
200605,10104,-0.02536,-11.991804417499516,1
200606,10104,0.018987,-12.187169567432237,1
200607,10104,0.033126,-12.05525840753817,1
200608,10104,0.046092,-11.882356296860888,1
200610,10104,0.04115,-11.85942213318759,1
200611,10104,0.031402,-12.07063380933055,1
200701,10104,0.001167,-12.105323581186898,1
200702,10104,-0.042541,-12.23371369199606,1
200704,10104,0.036955,-11.681208477647541,1
200705,10104,0.030851,-12.138876682434097,1
200707,10104,-0.029934,-12.496986450300698,1
200708,10104,0.060669,-12.408079879662287,1
200710,10104,0.024018,-12.64419322826615,1
200711,10104,-0.089761,-12.628563059168425,1
200712,10104,0.11893,-12.082343700878177,1
200801,10104,-0.089903,-12.094127152387516,1
200802,10104,-0.085158,-12.070831059780224,1
200803,10104,0.040426,-11.925935532011374,1
200804,10104,0.065951,-11.78713919457014,1
200806,10104,-0.08056,-12.018948664561156,1
200807,10104,0.025238,-11.913033099794589,1
200809,10104,-0.073871,-12.214557702773568,1
200810,10104,-0.099458,-13.413122252171972,1
200812,10104,0.101927,-12.957261312040895,1
200903,10104,0.162806,-11.83428996031245,1
200904,10104,0.073049,-11.796096918338636,2
200906,10104,0.093415,-11.84284110895034,2
200907,10104,0.035481,-12.214387831771038,2
200908,10104,-0.011297,-12.381626108056265,2
200909,10104,-0.047532,-11.726369633042298,2
200911,10104,0.046445,-11.901984847211134,2
200912,10104,0.11096,-11.774556846921133,2
