yyyymm,permno,actual_ret,predicted_ret,decile
199209,10104,0.142857,0.0222884464117812,8
199211,10104,0.0,0.01815029918127672,7
199212,10104,0.275281,0.1147814071296751,10
199303,10104,0.122137,0.03724756571773843,9
199304,10104,-0.030612,0.004082238333769411,5
199306,10104,0.179641,0.03136831650959941,10
199308,10104,0.022333,-0.0031802552385938555,3
199309,10104,0.191748,0.030291184987968296,9
199311,10104,0.067511,-0.027822925514371797,1
199312,10104,-0.090909,-0.06341412325629502,1
199401,10104,0.117391,-0.0346640167522977,1
199402,10104,0.027237,-0.02620767490990181,1
199403,10104,-0.026515,-0.011986195585686525,3
199405,10104,0.146444,-0.015947066328662298,3
199406,10104,0.094891,-0.017015825122075515,3
199408,10104,0.116013,0.010444568263601519,6
199409,10104,0.007321,-0.002108861428922919,3
199410,10104,0.069767,0.0011304101783922672,4
199411,10104,-0.103261,-0.00019619176357665684,4
199501,10104,-0.033994,0.024434901722759285,8
199502,10104,0.104106,-0.004977506387182014,2
199503,10104,-0.003984,-0.014860699927266123,2
199505,10104,0.139344,0.01768770881297098,6
199506,10104,0.111511,0.003041396485588081,2
199507,10104,0.084142,0.011784696668999693,3
199508,10104,-0.041791,0.006920922048825753,2
199510,10104,0.136808,0.0240798822371789,7
199511,10104,0.040115,0.02393456298765452,6
199601,10104,0.126844,0.01761122330135043,6
199602,10104,0.089005,0.02811650799989412,9
199604,10104,0.074271,-0.01799547689524032,1
199605,10104,-0.018519,-0.028591142265132357,1
199607,10104,-0.007924,0.002362575429935585,5
199609,10104,0.207447,0.03189591633597138,9
199610,10104,-0.005874,0.005685791569285063,4
199612,10104,-0.147959,-0.004872057333885803,2
199701,10104,-0.068862,0.0023663584796377937,3
199702,10104,0.009646,0.005187856478768551,3
199703,10104,-0.017516,0.027409399644480525,10
199704,10104,0.030794,0.013099454758002768,6
199706,10104,0.080429,0.015203482766759438,6
199707,10104,0.080645,0.01858843127571705,5
199709,10104,-0.044262,-0.04380044673264732,1
199710,10104,-0.01801,0.003981408631744399,6
199712,10104,-0.330206,-0.10331126577638945,1
199803,10104,0.281726,-0.007497910537008905,3
199804,10104,-0.180198,-0.029282339025096343,1
199806,10104,0.039683,-0.014568463733810235,2
199807,10104,0.07888,-0.02544992946966267,2
199808,10104,-0.247642,-0.032237951483517296,3
199809,10104,0.460815,0.02448662483485859,9
199811,10104,0.158562,0.019687272320719425,8
199812,10104,0.259124,0.047741675237597286,10
199903,10104,-0.291946,-0.07791459782208845,1
199904,10104,0.026066,-0.02409645842078323,2
199906,10104,0.496222,0.04555303891154587,10
199908,10104,-0.041051,-0.00714890772578453,4
199909,10104,0.246575,-0.006174609758683521,4
199911,10104,0.425756,0.03891388431282069,10
199912,10104,0.652535,0.08618488089281867,10
200001,10104,-0.108477,-0.03192511083950477,2
200002,10104,0.486393,0.012225365092386264,8
200003,10104,0.051347,0.0052560351453590955,5
200005,10104,-0.10086,-0.007764181203134016,4
200006,10104,0.169565,-0.004793102945535275,5
200007,10104,-0.105576,-0.024816379005993896,2
200008,10104,0.209476,-0.0019610927234383338,4
200010,10104,-0.161905,-0.037443148987111825,2
200011,10104,-0.19697,-0.030874297555605956,3
200101,10104,0.002151,-0.02675559602950973,2
200102,10104,-0.347639,-0.052019033138506234,1
200104,10104,0.078772,-0.05301137905915506,1
200105,10104,-0.053218,-0.04690728909862208,1
200107,10104,-0.048421,-0.04826349141896444,2
200108,10104,-0.324668,-0.06252239605237686,1
200110,10104,0.077901,-0.061562308159270086,1
200111,10104,0.034661,-0.053243416839439714,1
200112,10104,-0.015681,0.009844085465283021,7
200201,10104,0.249819,-0.016101581128217433,3
200202,10104,-0.03708,-0.02070816056911908,2
200204,10104,-0.215625,-0.016022894423413758,2
200205,10104,-0.211155,-0.028569545890323917,2
200207,10104,0.056917,-0.018906505466011553,3
200209,10104,-0.180396,-0.03158638625197532,3
200210,10104,0.296438,-0.02250715815145638,2
200212,10104,-0.111111,-0.006340482656852552,4
200301,10104,0.113889,-0.0002663131694782125,6
200302,10104,-0.005819,0.003983929292381323,7
200303,10104,-0.092893,-0.008860745799804594,4
200304,10104,0.095032,0.023583569813529704,9
200306,10104,-0.076864,0.01764856047420562,7
200307,10104,-0.001665,0.00887826454140648,3
200309,10104,-0.123149,0.006051781164013162,3
200310,10104,0.064,0.022663095166851,6
200312,10104,0.100665,0.03684216312080306,9
200403,10104,-0.067599,-0.0026432444825792998,1
200404,10104,-0.0625,0.0002824790867103251,3
200406,10104,0.046491,0.0007893609746520269,3
200408,10104,-0.05138,-0.007606377403365839,3
200409,10104,0.131394,0.03445370116639245,9
200411,10104,0.006319,-0.003927047709932981,2
